"","g__Bacteroides","g__Alistipes","g__Faecalibacterium","g__Prevotella","o__Bacteroidales","g__Parabacteroides","g__Bifidobacterium","o__Clostridiales","f__Lachnospiraceae","g__Roseburia","g__Sutterella","g__Paraprevotella","g__Blautia","g__Barnesiella","g__Ruminiclostridium","g__Ruminococcus","f__Rikenellaceae","g__Odoribacter","g__Fusicatenibacter","o__Burkholderiales","g__Clostridium","g__Bilophila","g__Akkermansia","g__Oscillibacter","g__Gemmiger","f__Ruminococcaceae","p__Firmicutes","g__Eubacterium","g__Dorea","g__Coprococcus","g__Escherichia","g__Lachnoclostridium","g__Collinsella","g__Flavonifractor","g__Intestinimonas","f__Bacteroidaceae","g__Dakarella","g__Butyricimonas","k__Bacteria","g__Lactobacillus","g__Dialister","g__Parasutterella","g__Prevotellamassilia","g__Subdoligranulum","g__Pseudoflavonifractor","g__Anaerotruncus","f__Enterobacteriaceae","g__Mediterranea","g__Streptococcus","g__Phascolarctobacterium","g__Adlercreutzia","g__Eggerthella","g__Tyzzerella","g__Hungatella","g__Ruthenibacterium","g__Angelakisella","g__Enterococcus","g__Holdemania","g__Haemophilus","g__Cellulomonas","g__Butyrivibrio","g__Butyricicoccus","g__Provencibacterium","g__Anaeromassilibacillus","g__Negativibacillus","g__Clostridioides","g__Tannerella","f__Prevotellaceae","g__Acidaminococcus","p__Bacteroidetes","g__Desulfovibrio","g__Eisenbergiella","g__Campylobacter","g__Gordonibacter","g__Neglecta","f__Erysipelotrichaceae","g__Emergencia","g__Anaerostipes","g__Faecalitalea","g__Phocea","f__Comamonadaceae"
"MCT.f.0075",0.768410039320269,0.00053618549206566,0.0971580160735157,0.000218892204626056,0.0353761933641523,0.0029118687771356,0.0169872399902001,0.00747044955237548,0.017898956145248,0.00912921066266101,6.02455609062539e-06,8.43437852687554e-05,0.00438788501933883,8.03274145416718e-06,0.000520120009157325,0.00021286764853543,0,0.000249014985079183,0.00135753330575425,1.40572975447926e-05,0.001297287744848,0.00309059727449082,0,0.00274117302123455,0.000128523863266675,0.00156236821283552,0.000951879862318812,0.000785200477144842,0.000475939931159406,0.000620529277334415,9.23765267229226e-05,0.000775159550327133,1.20491121812508e-05,0.00231543772416369,3.61473365437523e-05,0.000351432438619814,0.0172643695703688,1.80736682718762e-05,0.0003795470337094,1.80736682718762e-05,2.0081853635418e-06,0,0.000728971286965672,7.22946730875047e-05,6.22537462697957e-05,0.000240982243625016,4.41800779979195e-05,0.000162663014446886,0.000247006799715641,2.0081853635418e-06,0,0.00103421546222403,3.61473365437523e-05,1.80736682718762e-05,9.8401082813548e-05,3.41391511802105e-05,0.000124507492539591,1.20491121812508e-05,3.81555219072941e-05,2.40982243625016e-05,8.03274145416718e-06,3.21309658166687e-05,4.01637072708359e-06,8.03274145416718e-06,2.0081853635418e-06,6.62701169968793e-05,0.000218892204626056,3.01227804531269e-05,4.01637072708359e-06,0.000407661628798985,1.40572975447926e-05,6.02455609062539e-06,6.02455609062539e-06,0.000244998614352099,1.0040926817709e-05,3.01227804531269e-05,4.01637072708359e-06,5.62291901791703e-05,8.03274145416718e-06,4.01637072708359e-06,0
"MCT.f.0417",0.198483024819457,0.0487154478293351,0.281698763177555,0.185689383248942,0.0407881630281398,0.00959782518469328,0.0112268614592845,0.0303810077197643,0.0283473063833319,0.0201294928197892,1.03760272266954e-05,0.00754337179380759,0.00779239644724828,7.26321905868681e-05,0.000456545197974599,0.00513613347721424,0,0.00452394787083921,0.00458620403419939,0.0125238648626214,0.00334108076699593,0.00438905951689217,6.22561633601727e-05,0.00219971777205943,0.00278077529675438,0.00687930605129908,0.00519838964057442,0.00174317257408483,0.00264588694280734,0.00115173902216319,0.000280152735120777,0.00218934174483274,0.000352784925707645,0.000529177388561468,0.00187806092803188,0.0336390802689466,0,0.00147339586619075,0.00148377189341745,4.15041089067818e-05,0,0.00185730887357848,0.00920353615007886,0.000788578069228854,0.000861210259815722,0.00157715613845771,3.11280816800863e-05,0.000508425334108077,4.15041089067818e-05,0.00439943554411887,0.00011413629949365,6.22561633601727e-05,0.000487673279654686,0.000549929443014859,0.000321656844027559,0.00070556985141529,0.000871586287042417,0.000238648626213995,4.15041089067818e-05,0.00203370133643231,0.000103760272266954,0.000186768490080518,0.00124512326720345,9.3384245040259e-05,4.15041089067818e-05,0.000145264381173736,4.15041089067818e-05,0.000238648626213995,0,0.000269776707894082,0.00157715613845771,0.000103760272266954,0.000300904789574168,2.07520544533909e-05,3.11280816800863e-05,0.000269776707894082,0.000197144517307213,0.000166016435627127,9.3384245040259e-05,0.000207520544533909,1.03760272266954e-05
"MCT.f.0089",0.317838162180696,0.0460912052117264,0.0993313903651637,0.0801560089147951,0.0306274644265387,0.0177953025887194,0.0398337047831305,0.0630893193896794,0.0582976170066861,0.0348791359506258,0.000111434939139379,0.00664323675638608,0.0102777301560089,0.000120006857534716,0.00120006857534716,0.00432024687124979,2.57157551860106e-05,0.0020915480884622,0.00636036344933996,0.0401251500085719,0.00905194582547574,0.0142722441282359,0.000171438367906738,0.00477455854620264,0.00215155151722956,0.0125664323675639,0.00938625064289388,0.00396022629864564,0.00720041145208298,0.00156008914795131,0.00068575347162695,0.00512600720041145,0.000300017143836791,0.000831476084347677,0.0054860277730156,0.0129693125321447,8.57191839533688e-06,0.00163723641350934,0.00129435967769587,6.8575347162695e-05,0,0.00695182581861821,0.00331733241899537,0.00120006857534716,0.00226298645636894,0.0046716955254586,0.00013715069432539,0.000300017143836791,7.71472655580319e-05,0.0114263672209841,0.000154294531116064,8.57191839533688e-05,0.00108006171781245,0.000754328818789645,0.000582890450882908,0.00151722955597463,0.000754328818789645,0.000634321961254929,0.000154294531116064,0.00166295216869535,0.000651465798045603,0.000325732899022801,0.00116578090176582,0.000325732899022801,4.28595919766844e-05,0.000360020572604149,8.57191839533688e-06,0.000128578775930053,1.71438367906738e-05,0.000111434939139379,0.00421738385050574,0.000231441796674096,0.000308589062232128,1.71438367906738e-05,0.000120006857534716,0.000248585633464769,0.000300017143836791,0.000214297959883422,0.000197154123092748,0.000514315103720213,5.14315103720213e-05
"MCT.f.0091",0.438712987332585,0.0675331283967816,0.076471643260243,0.0147654421916254,0.0333098365373787,0.0235079186983053,0.0153827544640436,0.0504986465011324,0.0343943040429783,0.0173222828875199,6.25654330153619e-05,0.00548907398988108,0.00592703202098862,0.000112617779427651,0.00231909205043608,0.00329928383434342,2.50261732061448e-05,0.00420439709863232,0.00398333256864471,0.0122544828132755,0.00722422199884045,0.0116663677429311,0.00057977301260902,0.00304485107341428,0.00118874322729188,0.01907411501195,0.00668615927490834,0.00156830685425174,0.0660357290332806,0.0012221114582334,0.00626071433040388,0.0028071024279559,0.000462984204313678,0.000633996387889001,0.00495518229481666,0.004033384915057,1.66841154707632e-05,0.00182691064404857,0.000980191783907336,2.91972020738356e-05,0,0.00195621253894698,0.000613141243550547,0.00225652661742072,0.00206883031837463,0.00168926669141477,0.000750785196184343,0.000271116876399902,7.09074907507435e-05,0.0132263325394475,0.00163504331613479,6.25654330153619e-05,0.00152659656557483,0.0127508352485308,0.000871745033347376,0.00140146569954411,0.000909284293156593,0.00026277481866452,1.66841154707632e-05,0.00173931903782706,0.000154328068104559,0.000179354241310704,0.00128884792011646,0.000200209385649158,0.000137643952633796,0.000375392598092171,3.75392598092171e-05,4.58813175445987e-05,2.50261732061448e-05,0.000100104692824579,0.000729930051845889,0.000308656136209119,0.000483839348652132,2.0855144338454e-05,0.00010427572169227,0.000333682309415263,0.000296143049606046,0.000200209385649158,0.00010427572169227,0.000896771206553521,2.50261732061448e-05
"MCT.f.0094",0.511170722857217,0.0255812145245315,0.16975092657388,0.0132182567451987,0.0371407096389602,0.0249721379882332,0.00978410180649509,0.0243630614519348,0.0241427571728481,0.00532617992380064,3.88772257211725e-05,0.0332918642925641,0.00571495218101236,0.000181427053365472,0.00115335769639479,0.00470414431226188,1.29590752403908e-05,0.004807816914185,0.00360262291682866,0.0122204079516886,0.0065184148459166,0.0156804810408729,2.59181504807817e-05,0.00406914962548273,0.00300650545577068,0.0105227690951974,0.00356374569110748,0.000997848793510095,0.00272140580048208,0.00129590752403908,0.00204753388798175,0.00133478474976026,0.00174947515745276,0.000233263354327035,0.00217712464038566,0.00633698779255112,0,0.00225487909182801,0.000738667288702278,0.000142549827644299,0,0.00191794313557785,0.000712749138221496,0.00108856232019283,0.000958971567788923,0.000855298965865796,0.000323976881009771,0.000246222429567426,3.88772257211725e-05,0.00606484721250292,0.000829380815385014,0.000272140580048208,0.000971930643029313,0.00111448047067361,0.000414690407692507,0.000842339890625405,0.00031101780576938,0.000142549827644299,2.59181504807817e-05,0.00138662105072182,0.00015550890288469,6.47953762019542e-05,0.00114039862115439,0.000103672601923127,1.29590752403908e-05,6.47953762019542e-05,6.47953762019542e-05,7.77544514423451e-05,0,0.000116631677163518,0.00193090221081824,0.000168467978125081,9.07135266827359e-05,5.18363009615634e-05,6.47953762019542e-05,0.000129590752403908,0.000116631677163518,6.47953762019542e-05,5.18363009615634e-05,0.000414690407692507,0
"MCT.f.0095",0.328980514750516,0.0166170936020396,0.266730909311643,0.134090081340294,0.0378171664440937,0.0151754279470681,0.00263293674881632,0.0218981425276193,0.0267846303265752,0.0164122253247542,3.03508558941362e-05,0.00849823965035814,0.00427947068107321,0.000113815709603011,0.000197280563311885,0.0323919509530169,1.51754279470681e-05,0.00405942697584072,0.00189692849338351,0.00434017239286148,0.00135061308728906,0.00344482214398446,2.27631419206022e-05,0.00110780624013597,0.00273916474444579,0.00481819837319412,0.00459815466796164,0.00148719193881267,0.00226113876411315,0.00256464732305451,0.000136578851523613,0.00125956051960665,0.00129749908947432,0.000462850552385577,0.00116092023795071,0.0234156853223261,7.58771397353405e-06,0.00172241107199223,0.00101675367245356,0.000250394561126624,0,0.000682894257618065,0.00726902998664562,0.000660131115697463,0.000478025980332645,0.000667718829670997,7.58771397353405e-06,0.000660131115697463,0.000106227995629477,0.00484854922908826,7.58771397353405e-05,9.86402816559427e-05,0.000257982275100158,0.000447675124438509,0.000144166565497147,0.00059942940390919,0.000682894257618065,0.000182105135364817,2.27631419206022e-05,0.000963639674638825,9.86402816559427e-05,0.000121403423576545,0.00103192910040063,9.86402816559427e-05,2.27631419206022e-05,9.10525676824086e-05,1.51754279470681e-05,9.86402816559427e-05,7.58771397353405e-06,0.00031868398688843,0.000189692849338351,9.10525676824086e-05,0.000166929707417749,2.27631419206022e-05,0,0.000204868277285419,9.10525676824086e-05,4.55262838412043e-05,0.000166929707417749,0.000174517421391283,0
"MCT.f.0098",0.0409605172015701,0.00100669591318402,0.0209558993304087,0.0125975525282845,0.00531055183560379,0.00570768875548372,0.281283768182868,0.0479427383975987,0.0813484183791272,0.0264049873008543,7.38859385823136e-05,0.00688062803047795,0.0620087739552067,9.23574232278919e-06,0.000609558993304087,0.00446086354190718,1.84714846455784e-05,0.000609558993304087,0.00363888247517894,0.0856615100438698,0.00161625490648811,0.00253059339644424,3.69429692911568e-05,0.000434079889171092,0.0160055414453937,0.0192195797737243,0.00671438466866774,0.00896790579542831,0.155409836065574,0.00352805356730547,0.00229969983837451,0.00172708381436158,0.00115446779034865,0.000240129300392519,0.000286308012006465,0.00261371507734934,1.84714846455784e-05,6.46501962595244e-05,0.00149619025629185,8.31216809051027e-05,0,0.0133733548833988,0.000748095128145925,0.00159778342184253,0.000350958208265989,0.000535673054721773,0.000332486723620411,4.6178711613946e-05,0.000175479104132995,0.043768182867698,3.69429692911568e-05,0.000369429692911568,0.00130223966751328,0.000424844146848303,0.00169014084507042,0.000267836527360887,0.00229969983837451,6.46501962595244e-05,0.000221657815746941,0.000249365042715308,0.000166243361810205,0.000147771877164627,0.000960517201570076,0.000157007619487416,4.6178711613946e-05,0.000785038097437081,4.6178711613946e-05,2.77072269683676e-05,1.84714846455784e-05,1.84714846455784e-05,0.0102701454629416,0.000387901177557146,0.00126529669822212,0.0010251673978296,0.000203186331101362,0.000240129300392519,0.000221657815746941,0.00366658970214731,0.000332486723620411,0.000184714846455784,3.69429692911568e-05
"MCT.f.0099",0.433375904640272,0.0383274797786292,0.0650409748829289,0.158524904214559,0.0409083652618135,0.0161238825031928,0.0172679863771818,0.0163101319710515,0.0170418263090677,0.0188378033205619,5.32141336739038e-05,0.0250372498935717,0.0185850361856109,9.31247339293316e-05,0.000172945934440187,0.0129044274159217,0,0.00404427415921669,0.00890006385696041,0.0117071094082588,0.0013835674755215,0.00266070668369519,5.32141336739038e-05,0.000718390804597701,0.00292677735206471,0.00236802894848872,0.00262079608343976,0.00272722435078757,0.00561409110259685,0.00256758194976586,3.99106002554278e-05,0.00106428267347808,0.00102437207322265,0.000119731800766284,0.000345891868880375,0.041759791400596,0,0.000758301404853129,0.00101106853980417,0.000172945934440187,0,0.00198222647935292,0.0134631758194977,0.000345891868880375,0.000305981268624947,0.000598659003831418,2.66070668369519e-05,0.00113080034057046,0.000226160068114091,0.0028735632183908,9.31247339293316e-05,6.65176670923797e-05,0.000505534269902086,0.000266070668369519,0.000159642401021711,0.000159642401021711,0.000718390804597701,0.000133035334184759,0.000106428267347808,0.00115740740740741,0,2.66070668369519e-05,0.000279374201787995,0.000199553001277139,1.33035334184759e-05,0.000226160068114091,5.32141336739038e-05,3.99106002554278e-05,0,2.66070668369519e-05,0.000372498935717327,2.66070668369519e-05,0.000439016602809706,0,5.32141336739038e-05,0.000146338867603235,9.31247339293316e-05,0.000186249467858663,0.000186249467858663,0.000106428267347808,1.33035334184759e-05
"MCT.f.0103",0.389106732866819,0.0611069526183625,0.173983706338687,0.000423479536782059,0.0263312708735353,0.0194777696133975,0.0180493845812245,0.0201187116150136,0.0118139345369308,0.154805806018903,2.28907857720032e-06,5.7226964430008e-05,0.00441334349684222,0.00952027780257613,0.000299869293613242,0.0093371515164001,8.01177502020112e-05,0.00489404999805428,0.00111707034567376,0.00241726697752354,0.00192969324057987,0.00222040621988431,4.57815715440064e-06,0.00423937352497499,0.00246762670622194,0.00457586807582344,0.00393950423136175,0.00297122399320601,0.00269882364251918,0.0335624700989111,0.0110127570349107,0.00111478126709656,0.00240582158463754,0.000293002057881641,0.000695879887468897,0.000444081243976862,0.00296435675747441,0.000139633793209219,0.00100948365254534,0.000160235500404022,0.000178548129021625,0.000425768615359259,0,0.000194571679062027,0.000414323222473258,0.000627207530152888,0.00653760841648411,0.000272400350686838,0.00028842390072724,4.57815715440064e-06,0.000121321164591617,3.89143358124054e-05,0.000682145416005695,0.000137344714632019,0.00028384574357284,0.000421190458204859,0.000533355308487674,8.24068287792115e-05,0.000235775093451633,0,0.000707325280354899,8.69849859336121e-05,3.89143358124054e-05,0.000201438914793628,5.95160430072083e-05,0.000329627315116846,2.28907857720032e-05,2.28907857720032e-06,0,0.000107586693128415,0,0.000125899321746018,2.06017071948029e-05,2.74689429264038e-05,6.86723573160096e-06,0.00021517338625683,7.78286716248109e-05,2.51798643492035e-05,0.000155657343249622,9.61413002424134e-05,6.86723573160096e-06
"MCT.f.0104",0.406369467862214,0.0613313870932507,0.176415244223341,0.000719910234641088,0.0276420705611328,0.0185141052757008,0.0195219796041983,0.0161185419087055,0.00747465419484246,0.0910810569275224,2.48244908496927e-06,7.19910234641088e-05,0.00509398552235694,0.0132264887247163,0.000282999195686496,0.00960707795883107,5.95787780392624e-05,0.00530995859274926,0.0013976188348377,0.00266863276634196,0.0019065208972564,0.00187176661006683,0,0.00692355049797929,0.0034654989226171,0.00429960181516677,0.00331406952843397,0.00140754863117757,0.00088126942516409,0.0140159075337365,0.0518087124033086,0.000970637592222984,0.000973120041307953,0.000422016344444775,0.000563515942288024,0.000511384511503669,0.00332151687568888,0.000151429394183125,0.000863892281569305,0.000126604903333433,0.000143982046928218,0.000489042469738946,0,0.000248244908496927,0.000367402464575452,0.000523796756928515,0.0323636887207443,0.000384779608170236,0.000595787780392624,2.48244908496927e-06,6.20612271242317e-05,4.46840835294468e-05,0.000600752678562563,0.00016880653777791,0.000273069399346619,0.000320235931961035,0.000394709404510113,0.000116675106993556,0.000469182877059192,0,0.000446840835294468,4.46840835294468e-05,3.7236736274539e-05,0.000146464496013187,4.71665326144161e-05,0.000191148579542634,3.22718381046005e-05,2.48244908496927e-06,0,0.000158876741438033,0,0.000141499597843248,2.23420417647234e-05,9.92979633987707e-06,7.4473472549078e-06,0.000173771435947849,7.19910234641088e-05,3.7236736274539e-05,7.19910234641088e-05,7.4473472549078e-05,4.96489816993853e-06
"MCT.f.0106",0.587565187333744,0.132407846740794,0.0517848823353865,0.00105416157656197,0.0383555938193068,0.0404166836635013,0.00955615718386424,0.00999628574434328,0.00375290109130413,0.0378446152954336,1.93227172893233e-05,0.000184639298542423,0.00568302585164876,0.0233074909880994,0.000474480057882273,0.00375290109130413,0.000139552958200669,0.00721810839185612,0.00163169612665397,0.00172401577592518,0.00128174024685845,0.000388601314374169,0.00206538378136989,0.00270088648332986,0.00130320993273547,0.00232516698048191,0.00198165200644949,0.000822288969090093,0.000646237544898481,0.00280823491271499,0.00723743110914544,0.000727822351231179,0.00101336917339562,0.000214696858770259,0.000508831555285515,0.000654825419249291,0.00172401577592518,0.00040577706307579,0.00135903111601574,7.29969319818882e-05,3.43514974032415e-05,0.000358543754146333,1.93227172893233e-05,0.000229725638884177,0.000332780131093902,0.000390748282961872,0.00586766515019119,0.00073641022558199,0.000126671146674453,4.29393717540519e-06,0.00127315237250764,0.000111642366560535,0.000268371073462824,0.000197521110068639,0.000143846895376074,0.000227578670296475,0.000218990795945665,9.44666178589141e-05,0.000530301241162541,2.14696858770259e-06,0.000180345361367018,4.72333089294571e-05,3.43514974032415e-05,6.8702994806483e-05,4.07924031663493e-05,0.00010734842938513,0.00011593630373594,1.0734842938513e-05,0,0.000218990795945665,0,0.000135259021025263,0.000206108984419449,0.000167463549840802,8.58787435081037e-05,0.000135259021025263,5.15272461048622e-05,2.36166544647285e-05,3.64984659909441e-05,4.93802775171596e-05,4.29393717540519e-06
"MCT.f.0107",0.364685847745626,0.419096031816226,0.0153639513042644,0.000493193480252023,0.0546110592266906,0.0345580221892094,0.00195478510105969,0.005234746604985,0.00176140528661437,0.00534567766133348,1.49906832903351e-06,0.000250344410948595,0.00238651677982134,0.0535901936946188,0.000289320187503467,0.00103735528369119,0.000361275467297075,0.0145019870150701,0.000349282920664807,0.00132217826620755,0.000598128263284369,0.000359776398968041,0.00190531584620159,0.00189632143622738,0.000912932612381405,0.00146458975746573,0.000989385097162114,0.00031630341742607,0.000245847205961495,0.000848472674232964,0.00212118168558241,0.000707560251303815,0.000676079816394111,0.00017089378950982,0.000655092859787642,0.000776517394439356,0.000544161803439163,0.000860465220865232,0.000400251243851946,2.09869566064691e-05,8.99440997420103e-06,0.000266834162567964,2.54841615935696e-05,0.000157402174548518,0.000245847205961495,0.00034628478400674,0.00136265311109146,0.0011362937934074,7.04562114645748e-05,7.49534164516753e-06,0.00032080062241317,6.29608698194072e-05,0.000172392857838853,0.000398752175522912,0.000142411491258183,0.000178389131154987,0.000106433851361379,4.19739132129382e-05,0.000106433851361379,0,4.79701865290722e-05,4.04748448839047e-05,6.89571431355413e-05,2.99813665806701e-05,1.34916149613016e-05,4.64711182000387e-05,0.000173891926167887,1.1992546632268e-05,0,0.000326796895729304,0,9.89385097162114e-05,3.59776398968041e-05,0.000107932919690412,2.09869566064691e-05,8.09496897678093e-05,2.39850932645361e-05,4.49720498710052e-06,8.99440997420103e-06,3.29795032387371e-05,1.49906832903351e-06
